sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor,in,out,nhIP,initialFlags,sessionFlags,attributes,application,class,type,sTime+msec,eTime+msec,dur+msec,iType,iCode,scc,dcc
192.168.1.11,91.189.91.14,48584,80,6,23,5099,FSPA,1445485593.171,3.085,1445485596.256,S0,0,0,0.0.0.0,S,FPA,,80,all,outweb,1445485593.171,1445485596.256,3.085,,,--,us
192.168.1.11,192.241.233.42,53128,443,6,28,7038,FSPA,1445485593.214,3.097,1445485596.311,S0,0,0,0.0.0.0,S,FPA,,443,all,outweb,1445485593.214,1445485596.311,3.097,,,--,us
192.168.1.11,91.189.91.23,52244,80,6,33,2016,FSPA,1445485598.644,2.184,1445485600.828,S0,0,0,0.0.0.0,S,FPA,,80,all,outweb,1445485598.644,1445485600.828,2.184,,,--,us
192.168.1.11,192.241.233.42,53131,443,6,1092,57808,FSPA,1445485598.653,2.237,1445485600.890,S0,0,0,0.0.0.0,S,FPA,,443,all,outweb,1445485598.653,1445485600.890,2.237,,,--,us
192.168.1.11,54.83.1.203,59091,443,6,12,1392,FSPA,1445485602.733,0.159,1445485602.892,S0,0,0,0.0.0.0,S,FPA,,443,all,outweb,1445485602.733,1445485602.892,0.159,,,--,us
192.168.1.11,204.246.169.97,50612,443,6,34977,1857060,FSPA,1445485603.154,20.255,1445485623.409,S0,0,0,0.0.0.0,S,FPA,,443,all,outweb,1445485603.154,1445485623.409,20.255,,,--,us
192.168.1.11,23.235.46.162,57930,443,6,16,1542,FSRPA,1445485623.732,0.063,1445485623.795,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485623.732,1445485623.795,0.063,,,--,us
192.168.1.11,23.235.46.162,57930,443,6,1,40,R,1445485623.795,0.000,1445485623.795,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485623.795,1445485623.795,0.000,,,--,us
192.168.1.11,192.30.252.129,33117,443,6,10,1212,FSRPA,1445485623.752,0.087,1445485623.839,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485623.752,1445485623.839,0.087,,,--,us
192.168.1.11,192.30.252.129,33117,443,6,1,40,R,1445485623.839,0.000,1445485623.839,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485623.839,1445485623.839,0.000,,,--,us
192.168.1.11,23.235.46.162,57933,443,6,19,1652,FSRPA,1445485623.766,0.086,1445485623.852,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485623.766,1445485623.852,0.086,,,--,us
192.168.1.11,23.235.46.162,57933,443,6,1,40,R,1445485623.852,0.000,1445485623.852,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485623.852,1445485623.852,0.000,,,--,us
192.168.1.11,23.235.46.162,57935,443,6,15,1452,FSRPA,1445485623.780,0.085,1445485623.865,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485623.780,1445485623.865,0.085,,,--,us
192.168.1.11,23.235.46.162,57935,443,6,1,40,R,1445485623.866,0.000,1445485623.866,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485623.866,1445485623.866,0.000,,,--,us
192.168.1.11,23.235.46.162,57934,443,6,23,1884,FSRPA,1445485623.771,0.095,1445485623.866,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485623.771,1445485623.866,0.095,,,--,us
192.168.1.11,23.235.46.162,57934,443,6,1,40,R,1445485623.867,0.000,1445485623.867,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485623.867,1445485623.867,0.000,,,--,us
192.168.1.11,23.235.46.162,57936,443,6,10,1182,FSRPA,1445485623.825,0.082,1445485623.907,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485623.825,1445485623.907,0.082,,,--,us
192.168.1.11,23.235.46.162,57936,443,6,1,40,R,1445485623.907,0.000,1445485623.907,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485623.907,1445485623.907,0.000,,,--,us
192.168.1.11,23.235.46.162,57932,443,6,58,3679,FSRPA,1445485623.756,0.163,1445485623.919,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485623.756,1445485623.919,0.163,,,--,us
192.168.1.11,23.235.46.162,57932,443,6,1,40,R,1445485623.919,0.000,1445485623.919,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485623.919,1445485623.919,0.000,,,--,us
192.168.1.11,192.30.252.146,44583,443,6,11,1288,FSRPA,1445485623.857,0.094,1445485623.951,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485623.857,1445485623.951,0.094,,,--,us
192.168.1.11,192.30.252.146,44583,443,6,1,40,R,1445485623.951,0.000,1445485623.951,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485623.951,1445485623.951,0.000,,,--,us
192.168.1.11,23.235.46.162,57938,443,6,12,1337,FSRPA,1445485624.098,0.084,1445485624.182,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.098,1445485624.182,0.084,,,--,us
192.168.1.11,23.235.46.162,57938,443,6,1,40,R,1445485624.182,0.000,1445485624.182,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.182,1445485624.182,0.000,,,--,us
192.168.1.11,23.235.46.162,57941,443,6,14,1456,FSRPA,1445485624.132,0.055,1445485624.187,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.132,1445485624.187,0.055,,,--,us
192.168.1.11,23.235.46.162,57941,443,6,1,40,R,1445485624.190,0.000,1445485624.190,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.190,1445485624.190,0.000,,,--,us
192.168.1.11,23.235.46.162,57940,443,6,15,1499,FSRPA,1445485624.119,0.073,1445485624.192,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.119,1445485624.192,0.073,,,--,us
192.168.1.11,23.235.46.162,57940,443,6,1,40,R,1445485624.192,0.000,1445485624.192,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.192,1445485624.192,0.000,,,--,us
192.168.1.11,23.235.46.162,57942,443,6,10,1245,FSRPA,1445485624.135,0.059,1445485624.194,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.135,1445485624.194,0.059,,,--,us
192.168.1.11,23.235.46.162,57942,443,6,1,40,R,1445485624.194,0.000,1445485624.194,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.194,1445485624.194,0.000,,,--,us
192.168.1.11,23.235.46.162,57939,443,6,15,1762,FSRPA,1445485624.106,0.091,1445485624.197,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.106,1445485624.197,0.091,,,--,us
192.168.1.11,23.235.46.162,57939,443,6,1,40,R,1445485624.198,0.000,1445485624.198,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.198,1445485624.198,0.000,,,--,us
192.168.1.11,23.235.46.162,57944,443,6,11,1240,FSRPA,1445485624.261,0.060,1445485624.321,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.261,1445485624.321,0.060,,,--,us
192.168.1.11,23.235.46.162,57944,443,6,1,40,R,1445485624.321,0.000,1445485624.321,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.321,1445485624.321,0.000,,,--,us
192.168.1.11,23.235.46.162,57945,443,6,9,1142,FSRPA,1445485624.272,0.059,1445485624.331,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.272,1445485624.331,0.059,,,--,us
192.168.1.11,23.235.46.162,57945,443,6,1,40,R,1445485624.331,0.000,1445485624.331,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.331,1445485624.331,0.000,,,--,us
192.168.1.11,23.235.46.162,57946,443,6,11,1252,FSRPA,1445485624.279,0.054,1445485624.333,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.279,1445485624.333,0.054,,,--,us
192.168.1.11,23.235.46.162,57946,443,6,1,40,R,1445485624.333,0.000,1445485624.333,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.333,1445485624.333,0.000,,,--,us
192.168.1.11,23.235.46.162,57943,443,6,20,2161,FSRPA,1445485624.250,0.091,1445485624.341,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.250,1445485624.341,0.091,,,--,us
192.168.1.11,23.235.46.162,57943,443,6,1,40,R,1445485624.341,0.000,1445485624.341,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.341,1445485624.341,0.000,,,--,us
192.168.1.11,23.235.46.162,57947,443,6,12,1328,FSRPA,1445485624.284,0.057,1445485624.341,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.284,1445485624.341,0.057,,,--,us
192.168.1.11,23.235.46.162,57947,443,6,1,40,R,1445485624.341,0.000,1445485624.341,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.341,1445485624.341,0.000,,,--,us
192.168.1.11,23.235.46.162,57948,443,6,13,1391,FSRPA,1445485624.403,0.064,1445485624.467,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.403,1445485624.467,0.064,,,--,us
192.168.1.11,23.235.46.162,57948,443,6,1,40,R,1445485624.467,0.000,1445485624.467,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.467,1445485624.467,0.000,,,--,us
192.168.1.11,23.235.46.162,57949,443,6,14,1455,FSRPA,1445485624.408,0.076,1445485624.484,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.408,1445485624.484,0.076,,,--,us
192.168.1.11,23.235.46.162,57949,443,6,1,40,R,1445485624.485,0.000,1445485624.485,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.485,1445485624.485,0.000,,,--,us
192.168.1.11,23.235.46.162,57950,443,6,10,1192,FSRPA,1445485624.494,0.051,1445485624.545,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.494,1445485624.545,0.051,,,--,us
192.168.1.11,23.235.46.162,57950,443,6,1,40,R,1445485624.545,0.000,1445485624.545,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.545,1445485624.545,0.000,,,--,us
192.168.1.11,23.235.46.162,57951,443,6,12,1292,FSRPA,1445485624.546,0.055,1445485624.601,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,1445485624.546,1445485624.601,0.055,,,--,us
192.168.1.11,23.235.46.162,57951,443,6,1,40,R,1445485624.601,0.000,1445485624.601,S0,0,0,0.0.0.0,R,,,0,all,outweb,1445485624.601,1445485624.601,0.000,,,--,us
192.168.1.6,192.168.1.255,137,137,17,3,234,,1445485320.498,1.432,1445485321.930,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445485320.498,1445485321.930,1.432,,,--,--
192.168.1.11,192.168.1.1,34432,53,17,2,106,,1445485360.999,0.081,1445485361.080,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485360.999,1445485361.080,0.081,,,--,--
192.168.1.1,192.168.1.11,53,34432,17,2,184,,1445485360.999,0.081,1445485361.080,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485360.999,1445485361.080,0.081,,,--,--
192.168.1.6,192.168.1.11,59905,1800,6,37,2933,FSPA,1445485682.285,5.333,1445485687.618,S0,0,0,0.0.0.0,S,FPA,,80,all,int2int,1445485682.285,1445485687.618,5.333,,,--,--
192.168.1.11,192.168.1.6,1800,59905,6,17,47116,FSPA,1445485682.285,5.333,1445485687.618,S0,0,0,0.0.0.0,SA,FPA,,80,all,int2int,1445485682.285,1445485687.618,5.333,,,--,--
192.168.1.6,192.168.1.11,59906,1800,6,180,10536,FSPA,1445485682.354,5.466,1445485687.820,S0,0,0,0.0.0.0,S,FPA,,80,all,int2int,1445485682.354,1445485687.820,5.466,,,--,--
192.168.1.11,192.168.1.6,1800,59906,6,51,319437,FSPA,1445485682.354,5.466,1445485687.820,S0,0,0,0.0.0.0,SA,FPA,,80,all,int2int,1445485682.354,1445485687.820,5.466,,,--,--
192.168.1.6,192.168.1.11,59939,1800,6,41,2685,FSPA,1445485814.816,5.010,1445485819.826,S0,0,0,0.0.0.0,S,FPA,,80,all,int2int,1445485814.816,1445485819.826,5.010,,,--,--
192.168.1.11,192.168.1.6,1800,59939,6,12,66382,FSPA,1445485814.816,5.010,1445485819.826,S0,0,0,0.0.0.0,SA,FPA,,80,all,int2int,1445485814.816,1445485819.826,5.010,,,--,--
192.168.1.3,192.168.1.255,138,138,17,1,229,,1445485530.319,0.000,1445485530.319,S0,0,0,0.0.0.0,,,,138,all,int2int,1445485530.319,1445485530.319,0.000,,,--,--
192.168.1.11,192.168.1.1,49468,53,17,2,130,,1445485528.652,2.081,1445485530.733,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485528.652,1445485530.733,2.081,,,--,--
192.168.1.1,192.168.1.11,53,49468,17,2,454,,1445485528.652,2.081,1445485530.733,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485528.652,1445485530.733,2.081,,,--,--
192.168.1.11,192.168.1.1,55155,53,17,2,134,,1445485528.653,2.080,1445485530.733,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485528.653,1445485530.733,2.080,,,--,--
192.168.1.1,192.168.1.11,53,55155,17,2,354,,1445485528.653,2.080,1445485530.733,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485528.653,1445485530.733,2.080,,,--,--
192.168.1.11,192.168.1.1,60075,53,17,2,134,,1445485539.891,0.021,1445485539.912,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485539.891,1445485539.912,0.021,,,--,--
192.168.1.1,192.168.1.11,53,60075,17,2,354,,1445485539.891,0.021,1445485539.912,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485539.891,1445485539.912,0.021,,,--,--
192.168.1.11,192.168.1.1,43224,53,17,2,134,,1445485544.286,0.024,1445485544.310,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485544.286,1445485544.310,0.024,,,--,--
192.168.1.1,192.168.1.11,53,43224,17,2,354,,1445485544.286,0.024,1445485544.310,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485544.286,1445485544.310,0.024,,,--,--
192.168.1.11,192.168.1.1,33672,53,17,2,134,,1445485545.435,0.019,1445485545.454,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485545.435,1445485545.454,0.019,,,--,--
192.168.1.1,192.168.1.11,53,33672,17,2,354,,1445485545.435,0.019,1445485545.454,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485545.435,1445485545.454,0.019,,,--,--
192.168.1.11,192.168.1.1,59860,53,17,2,134,,1445485551.953,0.119,1445485552.072,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485551.953,1445485552.072,0.119,,,--,--
192.168.1.1,192.168.1.11,53,59860,17,2,354,,1445485551.953,0.119,1445485552.072,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485551.953,1445485552.072,0.119,,,--,--
192.168.1.11,192.168.1.1,40055,53,17,2,112,,1445485581.542,0.016,1445485581.558,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485581.542,1445485581.558,0.016,,,--,--
192.168.1.1,192.168.1.11,53,40055,17,2,193,,1445485581.542,0.016,1445485581.558,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485581.542,1445485581.558,0.016,,,--,--
192.168.1.11,192.168.1.1,35336,53,17,2,112,,1445485581.724,0.021,1445485581.745,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485581.724,1445485581.745,0.021,,,--,--
192.168.1.1,192.168.1.11,53,35336,17,2,193,,1445485581.724,0.021,1445485581.745,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485581.724,1445485581.745,0.021,,,--,--
192.168.1.11,192.168.1.1,35220,53,17,2,128,,1445485583.903,0.019,1445485583.922,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485583.903,1445485583.922,0.019,,,--,--
192.168.1.1,192.168.1.11,53,35220,17,2,205,,1445485583.903,0.019,1445485583.922,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485583.903,1445485583.922,0.019,,,--,--
192.168.1.11,192.168.1.1,53158,53,17,2,130,,1445485584.287,0.023,1445485584.310,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485584.287,1445485584.310,0.023,,,--,--
192.168.1.1,192.168.1.11,53,53158,17,2,454,,1445485584.287,0.023,1445485584.310,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485584.287,1445485584.310,0.023,,,--,--
192.168.1.11,192.168.1.1,38287,53,17,2,134,,1445485584.288,0.031,1445485584.319,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485584.288,1445485584.319,0.031,,,--,--
192.168.1.1,192.168.1.11,53,38287,17,2,354,,1445485584.288,0.031,1445485584.319,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485584.288,1445485584.319,0.031,,,--,--
192.168.1.6,192.168.1.11,59965,1800,6,22,2088,FSPA,1445485888.339,5.039,1445485893.378,S0,0,0,0.0.0.0,S,FPA,,80,all,int2int,1445485888.339,1445485893.378,5.039,,,--,--
192.168.1.11,192.168.1.6,1800,59965,6,11,28501,FSPA,1445485888.339,5.039,1445485893.378,S0,0,0,0.0.0.0,SA,FPA,,80,all,int2int,1445485888.339,1445485893.378,5.039,,,--,--
192.168.1.11,192.168.1.1,40760,53,17,2,128,,1445485592.394,0.023,1445485592.417,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485592.394,1445485592.417,0.023,,,--,--
192.168.1.1,192.168.1.11,53,40760,17,2,205,,1445485592.394,0.023,1445485592.417,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485592.394,1445485592.417,0.023,,,--,--
192.168.1.11,192.168.1.1,43045,53,17,2,128,,1445485592.766,0.014,1445485592.780,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485592.766,1445485592.780,0.014,,,--,--
192.168.1.1,192.168.1.11,53,43045,17,2,205,,1445485592.766,0.014,1445485592.780,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485592.766,1445485592.780,0.014,,,--,--
192.168.1.11,192.168.1.1,36088,53,17,2,130,,1445485593.152,0.019,1445485593.171,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485593.152,1445485593.171,0.019,,,--,--
192.168.1.1,192.168.1.11,53,36088,17,2,454,,1445485593.152,0.019,1445485593.171,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485593.152,1445485593.171,0.019,,,--,--
192.168.1.11,192.168.1.1,36173,53,17,2,128,,1445485593.153,0.031,1445485593.184,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485593.153,1445485593.184,0.031,,,--,--
192.168.1.1,192.168.1.11,53,36173,17,2,205,,1445485593.153,0.031,1445485593.184,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485593.153,1445485593.184,0.031,,,--,--
192.168.1.11,192.168.1.1,43885,53,17,2,134,,1445485593.152,0.033,1445485593.185,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485593.152,1445485593.185,0.033,,,--,--
192.168.1.1,192.168.1.11,53,43885,17,2,354,,1445485593.152,0.033,1445485593.185,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485593.152,1445485593.185,0.033,,,--,--
192.168.1.11,192.168.1.1,33103,53,17,2,134,,1445485598.624,0.020,1445485598.644,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485598.624,1445485598.644,0.020,,,--,--
192.168.1.1,192.168.1.11,53,33103,17,2,354,,1445485598.624,0.020,1445485598.644,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485598.624,1445485598.644,0.020,,,--,--
192.168.1.11,192.168.1.1,47914,53,17,2,128,,1445485598.625,0.024,1445485598.649,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485598.625,1445485598.649,0.024,,,--,--
192.168.1.1,192.168.1.11,53,47914,17,2,205,,1445485598.625,0.024,1445485598.649,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485598.625,1445485598.649,0.024,,,--,--
192.168.1.11,192.168.1.1,47823,53,17,2,128,,1445485602.704,0.020,1445485602.724,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485602.704,1445485602.724,0.020,,,--,--
192.168.1.1,192.168.1.11,53,47823,17,2,318,,1445485602.704,0.020,1445485602.724,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485602.704,1445485602.724,0.020,,,--,--
192.168.1.11,192.168.1.1,39164,53,17,2,150,,1445485602.900,0.180,1445485603.080,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485602.900,1445485603.080,0.180,,,--,--
192.168.1.1,192.168.1.11,53,39164,17,2,363,,1445485602.900,0.180,1445485603.080,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485602.900,1445485603.080,0.180,,,--,--
192.168.1.11,192.168.1.1,54964,53,17,2,128,,1445485623.706,0.025,1445485623.731,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485623.706,1445485623.731,0.025,,,--,--
192.168.1.1,192.168.1.11,53,54964,17,2,276,,1445485623.706,0.025,1445485623.731,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485623.706,1445485623.731,0.025,,,--,--
192.168.1.11,192.168.1.1,58682,53,17,2,112,,1445485623.713,0.037,1445485623.750,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485623.713,1445485623.750,0.037,,,--,--
192.168.1.1,192.168.1.11,53,58682,17,2,193,,1445485623.713,0.037,1445485623.750,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485623.713,1445485623.750,0.037,,,--,--
192.168.1.11,192.168.1.1,34557,53,17,2,128,,1445485623.714,0.042,1445485623.756,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485623.714,1445485623.756,0.042,,,--,--
192.168.1.1,192.168.1.11,53,34557,17,2,276,,1445485623.714,0.042,1445485623.756,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485623.714,1445485623.756,0.042,,,--,--
192.168.1.11,192.168.1.1,40167,53,17,2,128,,1445485623.717,0.049,1445485623.766,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485623.717,1445485623.766,0.049,,,--,--
192.168.1.1,192.168.1.11,53,40167,17,2,276,,1445485623.717,0.049,1445485623.766,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485623.717,1445485623.766,0.049,,,--,--
192.168.1.11,192.168.1.1,47156,53,17,2,128,,1445485623.731,0.039,1445485623.770,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485623.731,1445485623.770,0.039,,,--,--
192.168.1.1,192.168.1.11,53,47156,17,2,276,,1445485623.731,0.039,1445485623.770,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485623.731,1445485623.770,0.039,,,--,--
192.168.1.11,192.168.1.1,54467,53,17,2,128,,1445485623.750,0.027,1445485623.777,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485623.750,1445485623.777,0.027,,,--,--
192.168.1.1,192.168.1.11,53,54467,17,2,276,,1445485623.750,0.027,1445485623.777,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485623.750,1445485623.777,0.027,,,--,--
192.168.1.11,192.168.1.1,54309,53,17,2,128,,1445485623.797,0.025,1445485623.822,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485623.797,1445485623.822,0.025,,,--,--
192.168.1.1,192.168.1.11,53,54309,17,2,276,,1445485623.797,0.025,1445485623.822,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485623.797,1445485623.822,0.025,,,--,--
192.168.1.11,192.168.1.1,35693,53,17,2,130,,1445485623.824,0.032,1445485623.856,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485623.824,1445485623.856,0.032,,,--,--
192.168.1.1,192.168.1.11,53,35693,17,2,211,,1445485623.824,0.032,1445485623.856,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485623.824,1445485623.856,0.032,,,--,--
192.168.1.11,192.168.1.1,43391,53,17,2,128,,1445485624.065,0.032,1445485624.097,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.065,1445485624.097,0.032,,,--,--
192.168.1.1,192.168.1.11,53,43391,17,2,276,,1445485624.065,0.032,1445485624.097,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.065,1445485624.097,0.032,,,--,--
192.168.1.11,192.168.1.1,45606,53,17,2,128,,1445485624.072,0.034,1445485624.106,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.072,1445485624.106,0.034,,,--,--
192.168.1.1,192.168.1.11,53,45606,17,2,276,,1445485624.072,0.034,1445485624.106,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.072,1445485624.106,0.034,,,--,--
192.168.1.11,192.168.1.1,34014,53,17,2,128,,1445485624.075,0.044,1445485624.119,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.075,1445485624.119,0.044,,,--,--
192.168.1.1,192.168.1.11,53,34014,17,2,276,,1445485624.075,0.044,1445485624.119,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.075,1445485624.119,0.044,,,--,--
192.168.1.11,192.168.1.1,50026,53,17,2,128,,1445485624.077,0.053,1445485624.130,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.077,1445485624.130,0.053,,,--,--
192.168.1.1,192.168.1.11,53,50026,17,2,276,,1445485624.077,0.053,1445485624.130,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.077,1445485624.130,0.053,,,--,--
192.168.1.11,192.168.1.1,40301,53,17,2,128,,1445485624.097,0.037,1445485624.134,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.097,1445485624.134,0.037,,,--,--
192.168.1.1,192.168.1.11,53,40301,17,2,276,,1445485624.097,0.037,1445485624.134,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.097,1445485624.134,0.037,,,--,--
192.168.1.11,192.168.1.1,43903,53,17,2,128,,1445485624.224,0.025,1445485624.249,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.224,1445485624.249,0.025,,,--,--
192.168.1.1,192.168.1.11,53,43903,17,2,276,,1445485624.224,0.025,1445485624.249,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.224,1445485624.249,0.025,,,--,--
192.168.1.11,192.168.1.1,59858,53,17,2,128,,1445485624.227,0.034,1445485624.261,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.227,1445485624.261,0.034,,,--,--
192.168.1.1,192.168.1.11,53,59858,17,2,276,,1445485624.227,0.034,1445485624.261,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.227,1445485624.261,0.034,,,--,--
192.168.1.11,192.168.1.1,54371,53,17,2,128,,1445485624.228,0.043,1445485624.271,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.228,1445485624.271,0.043,,,--,--
192.168.1.1,192.168.1.11,53,54371,17,2,276,,1445485624.228,0.043,1445485624.271,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.228,1445485624.271,0.043,,,--,--
192.168.1.11,192.168.1.1,42909,53,17,2,128,,1445485624.229,0.050,1445485624.279,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.229,1445485624.279,0.050,,,--,--
192.168.1.1,192.168.1.11,53,42909,17,2,276,,1445485624.229,0.050,1445485624.279,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.229,1445485624.279,0.050,,,--,--
192.168.1.11,192.168.1.1,50435,53,17,2,128,,1445485624.249,0.034,1445485624.283,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.249,1445485624.283,0.034,,,--,--
192.168.1.1,192.168.1.11,53,50435,17,2,276,,1445485624.249,0.034,1445485624.283,S0,0,0,0.0.0.0,,,,53,all,int2int,1445485624.249,1445485624.283,0.034,,,--,--
192.168.1.11,192.168.1.1,38281,53,17,2,128,,1445485624.383,0.019,1445485624.402,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445485624.383,1445485624.402,0.019,,,--,--
